Report Date,County,Place of Fatality,Deaths by County of Residence
02/01/2021,Madison,72,80
02/01/2021,Manhattan,4014,2453
02/01/2021,Monroe,1003,889
02/01/2021,Montgomery,78,88
02/01/2021,Nassau,3276,2693
02/01/2021,Niagara,190,279
02/01/2021,Non-NYS,0,180
02/01/2021,Oneida,437,418
02/01/2021,Onondaga,651,576
02/01/2021,Ontario,100,88
02/01/2021,Orange,615,593
02/01/2021,Orleans,47,78
02/01/2021,Oswego,64,85
02/01/2021,Otsego,45,32
02/01/2021,Putnam,75,81
02/01/2021,Queens,4708,5850
02/01/2021,Rensselaer,99,118
02/01/2021,Richmond,980,992
02/01/2021,Rockland,612,653
02/01/2021,Saratoga,91,121
02/01/2021,Schenectady,142,152
02/01/2021,Schoharie,2,8
02/01/2021,Schuyler,4,10
02/01/2021,Seneca,30,49
02/01/2021,St. Lawrence,68,68
02/01/2021,Statewide Total,35466,35466
02/01/2021,Steuben,117,136
02/01/2021,Suffolk,2851,2815
02/01/2021,Sullivan,44,56
02/01/2021,Tioga,39,55
02/01/2021,Tompkins,36,34
02/01/2021,Ulster,127,212
02/01/2021,Warren,65,48
02/01/2021,Washington,25,39
02/01/2021,Wayne,35,58
02/01/2021,Westchester,2093,1927
02/01/2021,Wyoming,34,46
02/01/2021,Yates,19,25
02/01/2022,Albany,850,484
02/01/2022,Allegany,87,144
02/01/2022,Bronx,4675,5202
02/01/2022,Broome,581,493
02/01/2022,Cattaraugus,213,206
02/01/2022,Cayuga,104,133
02/01/2022,Chautauqua,250,255
02/01/2022,Chemung,284,220
02/01/2022,Chenango,72,114
02/01/2022,Clinton,97,68
02/01/2022,Columbia,141,135
02/01/2022,Cortland,93,108
02/01/2022,Delaware,25,67
02/01/2022,Dutchess,664,615
02/01/2022,Erie,2770,2481
02/01/2022,Essex,36,52
02/01/2022,Franklin,25,40
02/01/2022,Fulton,95,154
02/01/2022,Genesee,154,177
02/01/2022,Greene,33,112
02/01/2022,Hamilton,0,5
02/01/2022,Herkimer,66,181
02/01/2022,Jefferson,111,125
02/01/2022,Kings,7787,8598
02/01/2022,Lewis,16,45
02/01/2022,Livingston,73,104
02/01/2022,Madison,112,120
02/01/2022,Manhattan,5780,3541
02/01/2022,Monroe,1729,1481
02/01/2022,Montgomery,165,187
02/01/2022,Nassau,4543,3727
02/01/2022,Niagara,353,539
02/01/2022,Non-NYS,0,436
02/01/2022,Oneida,779,750
02/01/2022,Onondaga,1178,980
02/01/2022,Ontario,218,166
02/01/2022,Orange,989,916
02/01/2022,Orleans,53,107
02/01/2022,Oswego,102,162
02/01/2022,Otsego,127,81
02/01/2022,Putnam,104,118
02/01/2022,Queens,6526,8023
02/01/2022,Rensselaer,199,237
02/01/2022,Richmond,1329,1353
02/01/2022,Rockland,844,881
02/01/2022,Saratoga,222,306
02/01/2022,Schenectady,270,286
02/01/2022,Schoharie,10,33
02/01/2022,Schuyler,5,23
02/01/2022,Seneca,37,88
02/01/2022,St. Lawrence,156,167
02/01/2022,Statewide Total,53230,53230
02/01/2022,Steuben,184,233
02/01/2022,Suffolk,4231,4224
02/01/2022,Sullivan,91,119
02/01/2022,Tioga,41,81
02/01/2022,Tompkins,82,77
02/01/2022,Ulster,195,346
02/01/2022,Warren,186,116
02/01/2022,Washington,39,106
02/01/2022,Wayne,91,158
02/01/2022,Westchester,2867,2627
02/01/2022,Wyoming,66,80
02/01/2022,Yates,25,37
02/02/2021,Albany,462,301
02/02/2021,Allegany,55,79
02/02/2021,Bronx,3478,3812
02/02/2021,Broome,323,297
02/02/2021,Cattaraugus,67,69
02/02/2021,Cayuga,72,83
02/02/2021,Chautauqua,102,104
02/02/2021,Chemung,142,119
02/02/2021,Chenango,44,57
02/02/2021,Clinton,25,22
02/02/2021,Columbia,88,87
02/02/2021,Cortland,55,59
02/02/2021,Delaware,17,30
02/02/2021,Dutchess,393,368
02/02/2021,Erie,1608,1480
02/02/2021,Essex,16,22
02/02/2021,Franklin,10,10
02/02/2021,Fulton,51,69
02/02/2021,Genesee,97,109
02/02/2021,Greene,29,67
02/02/2021,Hamilton,0,1
02/02/2021,Herkimer,47,94
02/02/2021,Jefferson,41,50
02/02/2021,Kings,5382,5988
02/02/2021,Lewis,11,26
02/02/2021,Livingston,30,49
02/02/2021,Madison,72,81
02/02/2021,Manhattan,4026,2457
02/02/2021,Monroe,1012,897
02/02/2021,Montgomery,79,88
02/02/2021,Nassau,3284,2702
02/02/2021,Niagara,191,281
02/02/2021,Non-NYS,0,180
02/02/2021,Oneida,445,426
02/02/2021,Onondaga,656,580
02/02/2021,Ontario,100,88
02/02/2021,Orange,616,594
02/02/2021,Orleans,47,78
02/02/2021,Oswego,65,85
02/02/2021,Otsego,47,33
02/02/2021,Putnam,77,82
02/02/2021,Queens,4720,5867
02/02/2021,Rensselaer,100,119
02/02/2021,Richmond,982,994
02/02/2021,Rockland,612,653
02/02/2021,Saratoga,93,124
02/02/2021,Schenectady,143,155
02/02/2021,Schoharie,2,9
02/02/2021,Schuyler,4,10
02/02/2021,Seneca,30,49
02/02/2021,St. Lawrence,70,69
02/02/2021,Statewide Total,35631,35631
02/02/2021,Steuben,118,136
02/02/2021,Suffolk,2865,2828
02/02/2021,Sullivan,45,57
02/02/2021,Tioga,39,55
02/02/2021,Tompkins,36,34
02/02/2021,Ulster,127,212
02/02/2021,Warren,65,48
02/02/2021,Washington,26,40
02/02/2021,Wayne,35,59
02/02/2021,Westchester,2104,1938
02/02/2021,Wyoming,34,46
02/02/2021,Yates,19,25
02/02/2022,Albany,852,485
02/02/2022,Allegany,87,144
02/02/2022,Bronx,4687,5215
02/02/2022,Broome,582,494
02/02/2022,Cattaraugus,213,207
02/02/2022,Cayuga,104,133
02/02/2022,Chautauqua,251,257
02/02/2022,Chemung,285,221
02/02/2022,Chenango,72,114
02/02/2022,Clinton,98,69
02/02/2022,Columbia,141,135
02/02/2022,Cortland,93,108
02/02/2022,Delaware,25,67
02/02/2022,Dutchess,665,617
02/02/2022,Erie,2777,2485
02/02/2022,Essex,36,52
02/02/2022,Franklin,25,40
02/02/2022,Fulton,95,154
02/02/2022,Genesee,154,177
02/02/2022,Greene,33,113
02/02/2022,Hamilton,0,5
02/02/2022,Herkimer,66,181
02/02/2022,Jefferson,112,126
02/02/2022,Kings,7804,8618
02/02/2022,Lewis,16,45
02/02/2022,Livingston,73,105
02/02/2022,Madison,112,121
02/02/2022,Manhattan,5789,3544
02/02/2022,Monroe,1734,1486
02/02/2022,Montgomery,165,187
02/02/2022,Nassau,4557,3735
02/02/2022,Niagara,353,539
02/02/2022,Non-NYS,0,436
02/02/2022,Oneida,781,752
02/02/2022,Onondaga,1181,983
02/02/2022,Ontario,218,166
02/02/2022,Orange,992,918
02/02/2022,Orleans,53,108
02/02/2022,Oswego,102,162
02/02/2022,Otsego,127,81
02/02/2022,Putnam,104,118
02/02/2022,Queens,6537,8040
02/02/2022,Rensselaer,199,237
02/02/2022,Richmond,1333,1357
02/02/2022,Rockland,846,883
02/02/2022,Saratoga,223,307
02/02/2022,Schenectady,271,287
02/02/2022,Schoharie,10,33
02/02/2022,Schuyler,5,23
02/02/2022,Seneca,37,88
02/02/2022,St. Lawrence,156,167
02/02/2022,Statewide Total,53345,53345
02/02/2022,Steuben,184,233
02/02/2022,Suffolk,4238,4232
02/02/2022,Sullivan,91,119
02/02/2022,Tioga,41,81
02/02/2022,Tompkins,82,77
02/02/2022,Ulster,196,347
02/02/2022,Warren,187,116
02/02/2022,Washington,39,107
02/02/2022,Wayne,92,159
02/02/2022,Westchester,2873,2632
02/02/2022,Wyoming,66,80
02/02/2022,Yates,25,37
02/03/2021,Albany,465,301
02/03/2021,Allegany,55,79
02/03/2021,Bronx,3487,3822
02/03/2021,Broome,327,301
02/03/2021,Cattaraugus,68,70
02/03/2021,Cayuga,72,83
02/03/2021,Chautauqua,105,108
02/03/2021,Chemung,142,119
02/03/2021,Chenango,44,57
02/03/2021,Clinton,26,22
02/03/2021,Columbia,88,88
02/03/2021,Cortland,56,60
02/03/2021,Delaware,17,31
02/03/2021,Dutchess,398,372
02/03/2021,Erie,1613,1484
02/03/2021,Essex,16,22
02/03/2021,Franklin,10,11
02/03/2021,Fulton,51,69
02/03/2021,Genesee,97,109
02/03/2021,Greene,29,67
02/03/2021,Hamilton,0,1
02/03/2021,Herkimer,47,94
02/03/2021,Jefferson,41,50
02/03/2021,Kings,5398,6006
02/03/2021,Lewis,11,26
02/03/2021,Livingston,30,49
02/03/2021,Madison,72,81
02/03/2021,Manhattan,4038,2465
02/03/2021,Monroe,1016,901
02/03/2021,Montgomery,80,89
02/03/2021,Nassau,3296,2711
02/03/2021,Niagara,191,281
02/03/2021,Non-NYS,0,180
02/03/2021,Oneida,448,429
02/03/2021,Onondaga,660,584
02/03/2021,Ontario,101,88
02/03/2021,Orange,620,598
02/03/2021,Orleans,47,78
02/03/2021,Oswego,65,85
02/03/2021,Otsego,48,33
02/03/2021,Putnam,77,82
02/03/2021,Queens,4734,5884
02/03/2021,Rensselaer,100,119
02/03/2021,Richmond,983,996
02/03/2021,Rockland,614,656
02/03/2021,Saratoga,94,125
02/03/2021,Schenectady,145,158
02/03/2021,Schoharie,2,9
02/03/2021,Schuyler,4,10
02/03/2021,Seneca,30,50
02/03/2021,St. Lawrence,70,70
02/03/2021,Statewide Total,35767,35767
02/03/2021,Steuben,118,136
02/03/2021,Suffolk,2875,2838
02/03/2021,Sullivan,45,57
02/03/2021,Tioga,39,55
02/03/2021,Tompkins,39,37
02/03/2021,Ulster,127,213
02/03/2021,Warren,65,48
02/03/2021,Washington,27,41
02/03/2021,Wayne,35,59
02/03/2021,Westchester,2115,1948
02/03/2021,Wyoming,35,47
02/03/2021,Yates,19,25
02/03/2022,Albany,853,485
02/03/2022,Allegany,87,144
02/03/2022,Bronx,4696,5226
02/03/2022,Broome,583,495
02/03/2022,Cattaraugus,213,207
02/03/2022,Cayuga,104,133
02/03/2022,Chautauqua,253,259
02/03/2022,Chemung,285,221
02/03/2022,Chenango,72,114
02/03/2022,Clinton,98,69
02/03/2022,Columbia,141,135
02/03/2022,Cortland,94,109
02/03/2022,Delaware,25,67
02/03/2022,Dutchess,669,620
02/03/2022,Erie,2786,2493
02/03/2022,Essex,36,52
02/03/2022,Franklin,25,40
02/03/2022,Fulton,95,154
02/03/2022,Genesee,156,179
02/03/2022,Greene,33,114
02/03/2022,Hamilton,0,5
02/03/2022,Herkimer,67,182
02/03/2022,Jefferson,112,126
02/03/2022,Kings,7818,8631
02/03/2022,Lewis,16,45
02/03/2022,Livingston,74,106
02/03/2022,Madison,112,121
02/03/2022,Manhattan,5798,3550
02/03/2022,Monroe,1741,1493
02/03/2022,Montgomery,165,187
02/03/2022,Nassau,4563,3741
02/03/2022,Niagara,354,541
02/03/2022,Non-NYS,0,438
02/03/2022,Oneida,781,752
02/03/2022,Onondaga,1183,985
02/03/2022,Ontario,218,166
02/03/2022,Orange,995,921
02/03/2022,Orleans,53,108
02/03/2022,Oswego,102,162
02/03/2022,Otsego,128,82
02/03/2022,Putnam,105,119
02/03/2022,Queens,6552,8057
02/03/2022,Rensselaer,199,237
02/03/2022,Richmond,1334,1358
02/03/2022,Rockland,846,883
02/03/2022,Saratoga,226,309
02/03/2022,Schenectady,271,287
02/03/2022,Schoharie,10,33
02/03/2022,Schuyler,5,23
02/03/2022,Seneca,37,88
02/03/2022,St. Lawrence,156,167
02/03/2022,Statewide Total,53459,53459
02/03/2022,Steuben,184,233
02/03/2022,Suffolk,4251,4245
02/03/2022,Sullivan,91,119
02/03/2022,Tioga,41,81
02/03/2022,Tompkins,82,77
02/03/2022,Ulster,196,348
02/03/2022,Warren,189,117
02/03/2022,Washington,39,108
02/03/2022,Wayne,92,159
02/03/2022,Westchester,2877,2635
02/03/2022,Wyoming,67,81
02/03/2022,Yates,25,37
02/04/2021,Albany,473,307
02/04/2021,Allegany,55,79
02/04/2021,Bronx,3496,3832
02/04/2021,Broome,330,304
02/04/2021,Cattaraugus,68,70
02/04/2021,Cayuga,72,83
02/04/2021,Chautauqua,107,110
02/04/2021,Chemung,143,120
02/04/2021,Chenango,45,58
02/04/2021,Clinton,27,22
02/04/2021,Columbia,89,89
02/04/2021,Cortland,56,60
02/04/2021,Delaware,17,31
02/04/2021,Dutchess,401,375
02/04/2021,Erie,1618,1487
02/04/2021,Essex,16,23
02/04/2021,Franklin,10,11
02/04/2021,Fulton,51,71
02/04/2021,Genesee,99,111
02/04/2021,Greene,29,67
02/04/2021,Hamilton,0,1
02/04/2021,Herkimer,48,95
02/04/2021,Jefferson,42,51
02/04/2021,Kings,5417,6023
02/04/2021,Lewis,11,26
02/04/2021,Livingston,30,49
02/04/2021,Madison,72,81
02/04/2021,Manhattan,4053,2475
02/04/2021,Monroe,1026,910
02/04/2021,Montgomery,83,90
02/04/2021,Nassau,3313,2725
02/04/2021,Niagara,192,284
02/04/2021,Non-NYS,0,180
02/04/2021,Oneida,449,431
02/04/2021,Onondaga,664,587
02/04/2021,Ontario,101,88
02/04/2021,Orange,623,601
02/04/2021,Orleans,47,78
02/04/2021,Oswego,65,85
02/04/2021,Otsego,49,35
02/04/2021,Putnam,77,82
02/04/2021,Queens,4749,5904
02/04/2021,Rensselaer,100,120
02/04/2021,Richmond,987,1000
02/04/2021,Rockland,614,656
02/04/2021,Saratoga,96,127
02/04/2021,Schenectady,146,160
02/04/2021,Schoharie,2,9
02/04/2021,Schuyler,4,10
02/04/2021,Seneca,30,50
02/04/2021,St. Lawrence,70,71
02/04/2021,Statewide Total,35920,35920
02/04/2021,Steuben,118,136
02/04/2021,Suffolk,2886,2853
02/04/2021,Sullivan,45,57
02/04/2021,Tioga,39,55
02/04/2021,Tompkins,40,38
02/04/2021,Ulster,129,214
02/04/2021,Warren,65,48
02/04/2021,Washington,28,42
02/04/2021,Wayne,35,59
02/04/2021,Westchester,2119,1952
02/04/2021,Wyoming,35,47
02/04/2021,Yates,19,25
02/04/2022,Albany,855,486
02/04/2022,Allegany,87,144
02/04/2022,Bronx,4700,5232
02/04/2022,Broome,585,497
02/04/2022,Cattaraugus,213,207
02/04/2022,Cayuga,105,134
02/04/2022,Chautauqua,254,260
02/04/2022,Chemung,285,221
02/04/2022,Chenango,72,115
02/04/2022,Clinton,100,71
02/04/2022,Columbia,142,136
02/04/2022,Cortland,94,109
02/04/2022,Delaware,25,68
02/04/2022,Dutchess,670,620
02/04/2022,Erie,2791,2498
02/04/2022,Essex,36,52
02/04/2022,Franklin,25,40
02/04/2022,Fulton,95,154
02/04/2022,Genesee,156,179
02/04/2022,Greene,33,115
02/04/2022,Hamilton,0,5
02/04/2022,Herkimer,67,182
02/04/2022,Jefferson,112,126
02/04/2022,Kings,7830,8642
02/04/2022,Lewis,16,45
02/04/2022,Livingston,74,106
02/04/2022,Madison,113,122
02/04/2022,Manhattan,5812,3558
02/04/2022,Monroe,1744,1497
02/04/2022,Montgomery,166,188
02/04/2022,Nassau,4568,3746
02/04/2022,Niagara,355,542
02/04/2022,Non-NYS,0,438
02/04/2022,Oneida,781,752
02/04/2022,Onondaga,1187,988
02/04/2022,Ontario,218,166
02/04/2022,Orange,995,921
02/04/2022,Orleans,53,108
02/04/2022,Oswego,102,163
02/04/2022,Otsego,129,82
02/04/2022,Putnam,105,119
02/04/2022,Queens,6560,8070
02/04/2022,Rensselaer,201,239
02/04/2022,Richmond,1339,1364
02/04/2022,Rockland,846,883
02/04/2022,Saratoga,227,310
02/04/2022,Schenectady,271,287
02/04/2022,Schoharie,10,33
02/04/2022,Schuyler,5,23
02/04/2022,Seneca,38,89
02/04/2022,St. Lawrence,156,167
02/04/2022,Statewide Total,53551,53551
02/04/2022,Steuben,186,234
02/04/2022,Suffolk,4257,4251
02/04/2022,Sullivan,91,120
02/04/2022,Tioga,41,81
02/04/2022,Tompkins,82,77
02/04/2022,Ulster,196,348
02/04/2022,Warren,189,117
02/04/2022,Washington,39,108
02/04/2022,Wayne,93,160
02/04/2022,Westchester,2882,2638
02/04/2022,Wyoming,67,81
02/04/2022,Yates,25,37
02/05/2021,Albany,475,308
02/05/2021,Allegany,55,79
02/05/2021,Bronx,3509,3846
02/05/2021,Broome,335,309
02/05/2021,Cattaraugus,68,71
02/05/2021,Cayuga,72,83
02/05/2021,Chautauqua,109,111
02/05/2021,Chemung,143,120
02/05/2021,Chenango,46,59
02/05/2021,Clinton,27,22
02/05/2021,Columbia,89,89
02/05/2021,Cortland,56,60
02/05/2021,Delaware,17,31
02/05/2021,Dutchess,404,377
02/05/2021,Erie,1627,1495
02/05/2021,Essex,17,24
02/05/2021,Franklin,10,11
02/05/2021,Fulton,51,71
02/05/2021,Genesee,100,112
02/05/2021,Greene,29,67
02/05/2021,Hamilton,0,1
02/05/2021,Herkimer,49,96
02/05/2021,Jefferson,43,52
02/05/2021,Kings,5436,6045
02/05/2021,Lewis,11,27
02/05/2021,Livingston,30,49
02/05/2021,Madison,72,81
02/05/2021,Manhattan,4066,2483
02/05/2021,Monroe,1037,921
02/05/2021,Montgomery,84,92
02/05/2021,Nassau,3326,2739
02/05/2021,Niagara,192,285
02/05/2021,Non-NYS,0,180
02/05/2021,Oneida,456,439
02/05/2021,Onondaga,667,588
02/05/2021,Ontario,101,88
02/05/2021,Orange,623,601
02/05/2021,Orleans,48,79
02/05/2021,Oswego,65,86
02/05/2021,Otsego,51,36
02/05/2021,Putnam,77,82
02/05/2021,Queens,4767,5923
02/05/2021,Rensselaer,100,120
02/05/2021,Richmond,988,1001
02/05/2021,Rockland,614,656
02/05/2021,Saratoga,96,127
02/05/2021,Schenectady,148,162
02/05/2021,Schoharie,2,9
02/05/2021,Schuyler,4,10
02/05/2021,Seneca,30,50
02/05/2021,St. Lawrence,71,72
02/05/2021,Statewide Total,36079,36079
02/05/2021,Steuben,118,136
02/05/2021,Suffolk,2898,2863
02/05/2021,Sullivan,45,57
02/05/2021,Tioga,39,55
02/05/2021,Tompkins,41,39
02/05/2021,Ulster,129,215
02/05/2021,Warren,66,48
02/05/2021,Washington,28,43
02/05/2021,Wayne,35,59
02/05/2021,Westchester,2132,1966
02/05/2021,Wyoming,36,48
02/05/2021,Yates,19,25
02/05/2022,Albany,857,488
02/05/2022,Allegany,87,144
02/05/2022,Bronx,4705,5236
02/05/2022,Broome,585,497
02/05/2022,Cattaraugus,214,208
02/05/2022,Cayuga,106,135
02/05/2022,Chautauqua,255,261
02/05/2022,Chemung,285,221
02/05/2022,Chenango,72,115
02/05/2022,Clinton,101,72
02/05/2022,Columbia,142,136
02/05/2022,Cortland,94,109
02/05/2022,Delaware,25,68
02/05/2022,Dutchess,671,620
02/05/2022,Erie,2796,2503
02/05/2022,Essex,36,52
02/05/2022,Franklin,25,40
02/05/2022,Fulton,96,156
02/05/2022,Genesee,156,179
02/05/2022,Greene,33,115
02/05/2022,Hamilton,0,5
02/05/2022,Herkimer,67,182
02/05/2022,Jefferson,112,126
02/05/2022,Kings,7838,8649
02/05/2022,Lewis,17,46
02/05/2022,Livingston,74,106
02/05/2022,Madison,113,122
02/05/2022,Manhattan,5825,3568
02/05/2022,Monroe,1747,1500
02/05/2022,Montgomery,168,189
02/05/2022,Nassau,4575,3753
02/05/2022,Niagara,355,542
02/05/2022,Non-NYS,0,438
02/05/2022,Oneida,781,752
02/05/2022,Onondaga,1189,989
02/05/2022,Ontario,218,166
02/05/2022,Orange,996,922
02/05/2022,Orleans,53,108
02/05/2022,Oswego,102,164
02/05/2022,Otsego,129,82
02/05/2022,Putnam,105,120
02/05/2022,Queens,6565,8079
02/05/2022,Rensselaer,201,239
02/05/2022,Richmond,1340,1365
02/05/2022,Rockland,847,884
02/05/2022,Saratoga,227,310
02/05/2022,Schenectady,271,287
02/05/2022,Schoharie,10,33
02/05/2022,Schuyler,5,23
02/05/2022,Seneca,38,89
02/05/2022,St. Lawrence,156,167
02/05/2022,Statewide Total,53620,53620
02/05/2022,Steuben,186,234
02/05/2022,Suffolk,4262,4255
02/05/2022,Sullivan,91,121
02/05/2022,Tioga,41,81
02/05/2022,Tompkins,82,77
02/05/2022,Ulster,196,349
02/05/2022,Warren,189,117
02/05/2022,Washington,39,108
02/05/2022,Wayne,93,160
02/05/2022,Westchester,2884,2640
02/05/2022,Wyoming,67,81
02/05/2022,Yates,25,37
02/06/2021,Albany,479,310
02/06/2021,Allegany,55,80
02/06/2021,Bronx,3519,3858
02/06/2021,Broome,341,314
02/06/2021,Cattaraugus,68,71
02/06/2021,Cayuga,72,83
02/06/2021,Chautauqua,109,111
02/06/2021,Chemung,144,121
02/06/2021,Chenango,46,59
02/06/2021,Clinton,27,22
02/06/2021,Columbia,90,90
02/06/2021,Cortland,56,60
02/06/2021,Delaware,17,31
02/06/2021,Dutchess,407,381
02/06/2021,Erie,1635,1503
02/06/2021,Essex,17,24
02/06/2021,Franklin,10,11
02/06/2021,Fulton,51,71
02/06/2021,Genesee,101,114
02/06/2021,Greene,29,67
02/06/2021,Hamilton,0,1
02/06/2021,Herkimer,49,96
02/06/2021,Jefferson,43,52
02/06/2021,Kings,5451,6064
02/06/2021,Lewis,11,27
02/06/2021,Livingston,30,50
02/06/2021,Madison,72,81
02/06/2021,Manhattan,4079,2491
02/06/2021,Monroe,1044,925
02/06/2021,Montgomery,85,93
02/06/2021,Nassau,3334,2745
02/06/2021,Niagara,193,286
02/06/2021,Non-NYS,0,181
02/06/2021,Oneida,458,441
02/06/2021,Onondaga,671,592
02/06/2021,Ontario,101,88
02/06/2021,Orange,623,601
02/06/2021,Orleans,48,79
02/06/2021,Oswego,65,86
02/06/2021,Otsego,51,36
02/06/2021,Putnam,77,82
02/06/2021,Queens,4787,5943
02/06/2021,Rensselaer,100,121
02/06/2021,Richmond,992,1005
02/06/2021,Rockland,618,659
02/06/2021,Saratoga,98,129
02/06/2021,Schenectady,149,164
02/06/2021,Schoharie,2,9
02/06/2021,Schuyler,4,10
02/06/2021,Seneca,30,50
02/06/2021,St. Lawrence,72,73
02/06/2021,Statewide Total,36224,36224
02/06/2021,Steuben,118,136
02/06/2021,Suffolk,2914,2879
02/06/2021,Sullivan,46,58
02/06/2021,Tioga,39,56
02/06/2021,Tompkins,41,39
02/06/2021,Ulster,131,217
02/06/2021,Warren,69,51
02/06/2021,Washington,29,44
02/06/2021,Wayne,35,59
02/06/2021,Westchester,2137,1971
02/06/2021,Wyoming,36,48
02/06/2021,Yates,19,25
02/06/2022,Albany,860,490
02/06/2022,Allegany,88,145
02/06/2022,Bronx,4712,5244
02/06/2022,Broome,585,497
02/06/2022,Cattaraugus,214,208
02/06/2022,Cayuga,107,136
02/06/2022,Chautauqua,258,265
02/06/2022,Chemung,286,221
02/06/2022,Chenango,72,115
02/06/2022,Clinton,102,73
02/06/2022,Columbia,142,136
02/06/2022,Cortland,95,110
02/06/2022,Delaware,25,68
02/06/2022,Dutchess,676,625
02/06/2022,Erie,2800,2506
02/06/2022,Essex,36,52
02/06/2022,Franklin,25,40
02/06/2022,Fulton,96,156
02/06/2022,Genesee,157,180
02/06/2022,Greene,33,115
02/06/2022,Hamilton,0,5
02/06/2022,Herkimer,67,183
02/06/2022,Jefferson,112,126
02/06/2022,Kings,7850,8661
02/06/2022,Lewis,17,46
02/06/2022,Livingston,74,106
02/06/2022,Madison,113,122
02/06/2022,Manhattan,5832,3572
02/06/2022,Monroe,1750,1503
02/06/2022,Montgomery,169,191
02/06/2022,Nassau,4577,3754
02/06/2022,Niagara,356,543
02/06/2022,Non-NYS,0,442
02/06/2022,Oneida,781,752
02/06/2022,Onondaga,1190,989
02/06/2022,Ontario,218,166
02/06/2022,Orange,1001,924
02/06/2022,Orleans,53,108
02/06/2022,Oswego,102,165
02/06/2022,Otsego,129,82
02/06/2022,Putnam,105,120
02/06/2022,Queens,6573,8088
02/06/2022,Rensselaer,201,239
02/06/2022,Richmond,1342,1367
02/06/2022,Rockland,848,884
02/06/2022,Saratoga,230,313
02/06/2022,Schenectady,271,287
02/06/2022,Schoharie,12,34
02/06/2022,Schuyler,5,23
02/06/2022,Seneca,38,89
02/06/2022,St. Lawrence,159,170
02/06/2022,Statewide Total,53715,53715
02/06/2022,Steuben,186,234
02/06/2022,Suffolk,4274,4267
02/06/2022,Sullivan,91,122
02/06/2022,Tioga,41,81
02/06/2022,Tompkins,84,79
02/06/2022,Ulster,196,350
02/06/2022,Warren,189,117
02/06/2022,Washington,39,108
02/06/2022,Wayne,93,160
02/06/2022,Westchester,2886,2643
02/06/2022,Wyoming,67,81
02/06/2022,Yates,25,37
02/07/2021,Albany,481,313
02/07/2021,Allegany,55,80
02/07/2021,Bronx,3528,3867
02/07/2021,Broome,342,315
02/07/2021,Cattaraugus,68,71
02/07/2021,Cayuga,72,83
02/07/2021,Chautauqua,110,113
02/07/2021,Chemung,146,122
02/07/2021,Chenango,48,61
02/07/2021,Clinton,27,22
02/07/2021,Columbia,90,90
02/07/2021,Cortland,56,60
02/07/2021,Delaware,17,31
02/07/2021,Dutchess,408,382
02/07/2021,Erie,1639,1506
02/07/2021,Essex,17,24
02/07/2021,Franklin,10,11
02/07/2021,Fulton,51,72
02/07/2021,Genesee,101,114
02/07/2021,Greene,29,67
02/07/2021,Hamilton,0,1
02/07/2021,Herkimer,49,99
02/07/2021,Jefferson,43,52
02/07/2021,Kings,5467,6083
02/07/2021,Lewis,12,28
02/07/2021,Livingston,30,50
02/07/2021,Madison,72,81
02/07/2021,Manhattan,4095,2501
02/07/2021,Monroe,1051,931
02/07/2021,Montgomery,86,94
02/07/2021,Nassau,3343,2757
02/07/2021,Niagara,193,286
02/07/2021,Non-NYS,0,181
02/07/2021,Oneida,461,443
02/07/2021,Onondaga,674,594
02/07/2021,Ontario,101,88
02/07/2021,Orange,624,602
02/07/2021,Orleans,48,79
02/07/2021,Oswego,65,86
02/07/2021,Otsego,51,36
02/07/2021,Putnam,77,82
02/07/2021,Queens,4798,5954
02/07/2021,Rensselaer,100,121
02/07/2021,Richmond,995,1009
02/07/2021,Rockland,622,663
02/07/2021,Saratoga,98,129
02/07/2021,Schenectady,152,165
02/07/2021,Schoharie,2,9
02/07/2021,Schuyler,4,11
02/07/2021,Seneca,30,50
02/07/2021,St. Lawrence,72,73
02/07/2021,Statewide Total,36339,36339
02/07/2021,Steuben,118,136
02/07/2021,Suffolk,2922,2885
02/07/2021,Sullivan,46,58
02/07/2021,Tioga,39,56
02/07/2021,Tompkins,41,39
02/07/2021,Ulster,132,218
02/07/2021,Warren,71,53
02/07/2021,Washington,29,44
02/07/2021,Wayne,35,59
02/07/2021,Westchester,2141,1976
02/07/2021,Wyoming,36,48
02/07/2021,Yates,19,25
02/07/2022,Albany,861,490
02/07/2022,Allegany,88,146
02/07/2022,Bronx,4719,5251
02/07/2022,Broome,585,497
02/07/2022,Cattaraugus,214,208
02/07/2022,Cayuga,107,137
02/07/2022,Chautauqua,259,266
02/07/2022,Chemung,286,222
02/07/2022,Chenango,72,115
02/07/2022,Clinton,104,75
02/07/2022,Columbia,142,136
02/07/2022,Cortland,95,110
02/07/2022,Delaware,25,68
02/07/2022,Dutchess,678,627
02/07/2022,Erie,2808,2513
02/07/2022,Essex,37,53
02/07/2022,Franklin,25,40
02/07/2022,Fulton,96,156
02/07/2022,Genesee,157,181
02/07/2022,Greene,33,115
02/07/2022,Hamilton,0,5
02/07/2022,Herkimer,67,184
02/07/2022,Jefferson,112,126
02/07/2022,Kings,7858,8672
02/07/2022,Lewis,17,46
02/07/2022,Livingston,74,106
02/07/2022,Madison,113,123
02/07/2022,Manhattan,5838,3574
02/07/2022,Monroe,1753,1505
02/07/2022,Montgomery,171,193
